full_text,created_at,Link
Video Rano Karno Tanggapi Usul Prabowo soal Kepala Daerah Dipilih DPRD,"Sabtu, 14 Des 2024 23:29 WIB",https://20.detik.com/detikupdate/20241214-241214091/video-rano-karno-tanggapi-usul-prabowo-soal-kepala-daerah-dipilih-dprd
Silang Pendapat Dua Menteri Prabowo soal Pagar Laut Tangerang,"Senin, 20 Jan 2025 08:07 WIB",https://www.detik.com/bali/berita/d-7740248/silang-pendapat-dua-menteri-prabowo-soal-pagar-laut-tangerang
"Didit Hediprasetyo Rancang Dekorasi Pelantikan Presiden Prabowo, Ini Hasilnya","Minggu, 20 Okt 2024 12:00 WIB",https://wolipop.detik.com/home/d-7597015/didit-hediprasetyo-rancang-dekorasi-pelantikan-presiden-prabowo-ini-hasilnya
PD Harap Lingkungan Akmil Disiplin Beri Inspirasi Anggota Kabinet Prabowo,"Kamis, 24 Okt 2024 17:42 WIB",https://news.detik.com/berita/d-7604866/pd-harap-lingkungan-akmil-disiplin-beri-inspirasi-anggota-kabinet-prabowo
Video: Prabowo Joget saat Tiba di Istana Negara,"Minggu, 20 Okt 2024 14:59 WIB",https://20.detik.com/detikupdate/20241020-241020102/video-prabowo-joget-saat-tiba-di-istana-negara
Yusril Sebut Prabowo Ingin Gelar 'Retreat' untuk Kepala Daerah Terpilih,"Jumat, 10 Jan 2025 15:56 WIB",https://news.detik.com/berita/d-7726690/yusril-sebut-prabowo-ingin-gelar-retreat-untuk-kepala-daerah-terpilih
"Melihat Dekorasi Tempat Pelantikan Presiden, Temanya Hijau Dikonsep Anak Prabowo","Minggu, 20 Okt 2024 10:31 WIB",https://www.detik.com/properti/interior/d-7596879/melihat-dekorasi-tempat-pelantikan-presiden-temanya-hijau-dikonsep-anak-prabowo
Video: Prabowo Berangkat dari Kertanegara Menuju Gedung MPR/DPR,"Minggu, 20 Okt 2024 09:39 WIB",https://20.detik.com/detikupdate/20241020-241020063/video-prabowo-berangkat-dari-kertanegara-menuju-gedung-mprdpr-untuk-dilantik
Video: Anies Hadiri Pelantikan Prabowo-Gibran di DPR/MPR,"Minggu, 20 Okt 2024 09:30 WIB",https://20.detik.com/detikupdate/20241020-241020058/video-momen-anies-hadiri-pelantikan-prabowo-gibran-di-dprmpr
Video: SBY Hadiri Pelantikan Prabowo-Gibran di DPR/MPR,"Minggu, 20 Okt 2024 08:23 WIB",https://20.detik.com/detikupdate/20241020-241020054/video-sby-hadiri-pelantikan-prabowo-gibran-di-dprmpr
Tol Sepanjang 2.300 Km Bakal Dibangun di Era Prabowo,"Kamis, 24 Okt 2024 06:57 WIB",https://finance.detik.com/infrastruktur/d-7603448/tol-sepanjang-2-300-km-bakal-dibangun-di-era-prabowo
Daftar 5 Menteri Perempuan di Kabinet Merah Putih Prabowo Gibran,"Senin, 21 Okt 2024 10:37 WIB",https://wolipop.detik.com/worklife/d-7598419/daftar-5-menteri-perempuan-di-kabinet-merah-putih-prabowo-gibran
Ini Dia 2 Kucing Pesaing Bobby Kertanegara Milik Presiden Prabowo,"Selasa, 22 Okt 2024 06:45 WIB",https://inet.detik.com/cyberlife/d-7600026/ini-dia-2-kucing-pesaing-bobby-kertanegara-milik-presiden-prabowo
Video Sederet Kebijakan Prabowo untuk Guru,"Jumat, 29 Nov 2024 13:38 WIB",https://20.detik.com/detikupdate/20241129-241129083/video-sederet-kebijakan-prabowo-untuk-guru
Video Jokowi soal Prabowo Dukung Luthfi-Yasin di Pilgub Jateng: Sah-sah Saja,"Sabtu, 16 Nov 2024 16:00 WIB",https://20.detik.com/detikupdate/20241116-241116074/video-jokowi-soal-prabowo-dukung-luthfi-yasin-di-pilgub-jateng-sah-sah-saja
Video: Kelakar Prabowo Ingin Buat Retret Kabinet Jadi 5 Hari,"Senin, 02 Des 2024 21:24 WIB",https://20.detik.com/detikupdate/20241202-241202121/video-kelakar-prabowo-ingin-buat-retret-kabinet-jadi-5-hari
"Prabowo Bakal ke Malaysia Usai dari India, Temui Anwar Ibrahim Lagi","Kamis, 23 Jan 2025 17:29 WIB",https://news.detik.com/berita/d-7746714/prabowo-bakal-ke-malaysia-usai-dari-india-temui-anwar-ibrahim-lagi
Golkar Undang Prabowo-Jokowi Saat Puncak Perayaan HUT Ke-60 di SICC,"Sabtu, 16 Nov 2024 11:52 WIB",https://news.detik.com/berita/d-7641352/golkar-undang-prabowo-jokowi-saat-puncak-perayaan-hut-ke-60-di-sicc
"Prabowo Terbang ke New Delhi, Penuhi Undangan Perayaan Hari Republik India","Kamis, 23 Jan 2025 17:19 WIB",https://news.detik.com/berita/d-7746692/prabowo-terbang-ke-new-delhi-penuhi-undangan-perayaan-hari-republik-india
5 Jaksa Agung Muda hingga Kepala PPATK Merapat ke Istana Bertemu Prabowo,"Senin, 13 Jan 2025 15:04 WIB",https://news.detik.com/berita/d-7730359/5-jaksa-agung-muda-hingga-kepala-ppatk-merapat-ke-istana-bertemu-prabowo
Video Pernyataan Prabowo soal Tunjangan-Gaji Guru Naik Dinilai Membingungkan,"Sabtu, 30 Nov 2024 15:01 WIB",https://20.detik.com/detikupdate/20241130-241130070/video-pernyataan-prabowo-soal-tunjangan-gaji-guru-naik-dinilai-membingungkan
"Usai Bertemu Jokowi, Ahmad Luthfi Bakal Sowan Prabowo di Jakarta","Kamis, 28 Nov 2024 18:13 WIB",https://www.detik.com/jateng/pilkada/d-7661764/usai-bertemu-jokowi-ahmad-luthfi-bakal-sowan-prabowo-di-jakarta
PKB Harap RI Bisa Unjuk Gigi di Panggung Global saat Prabowo Tur ke LN,"Minggu, 10 Nov 2024 08:47 WIB",https://news.detik.com/berita/d-7630940/pkb-harap-ri-bisa-unjuk-gigi-di-panggung-global-saat-prabowo-tur-ke-ln
Eks Penyidik Minta Pesan Antikorupsi Prabowo Diikuti DPR saat Pilih Capim KPK,"Minggu, 10 Nov 2024 07:15 WIB",https://news.detik.com/berita/d-7630880/eks-penyidik-minta-pesan-antikorupsi-prabowo-diikuti-dpr-saat-pilih-capim-kpk
Prabowo Rapat Online Bareng Menteri Malam Ini Bahas Erupsi Gunung Lewotobi,"Selasa, 12 Nov 2024 22:25 WIB",https://news.detik.com/berita/d-7635569/prabowo-rapat-online-bareng-menteri-malam-ini-bahas-erupsi-gunung-lewotobi
Gerindra Sebut Surat Prabowo Terkait Pilkada Dibuat Sebelum Masa Tenang,"Selasa, 26 Nov 2024 13:27 WIB",https://news.detik.com/pilkada/d-7657358/gerindra-sebut-surat-prabowo-terkait-pilkada-dibuat-sebelum-masa-tenang
"Bakal ke LN, Prabowo Minta Menteri Tak Ragu Telepon Jika Ada Masalah","Rabu, 06 Nov 2024 16:03 WIB",https://news.detik.com/berita/d-7625444/bakal-ke-ln-prabowo-minta-menteri-tak-ragu-telepon-jika-ada-masalah
Video Baju Loreng yang akan Dipakai Menteri Prabowo di Retret Akmil Magelang,"Kamis, 24 Okt 2024 16:37 WIB",https://20.detik.com/detikupdate/20241024-241024102/video-baju-loreng-yang-akan-dipakai-menteri-prabowo-di-retret-akmil-magelang
"Budi Arie Sambangi Kediaman Jokowi di Solo, Apa yang Dibahas?","Selasa, 28 Jan 2025 20:26 WIB",https://news.detik.com/berita/d-7753535/budi-arie-sambangi-kediaman-jokowi-di-solo-apa-yang-dibahas
Bagaimana Nasib 229.901 ASN Usai Prabowo Rombak Kementerian?,"Senin, 28 Okt 2024 17:05 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7610743/bagaimana-nasib-229-901-asn-usai-prabowo-rombak-kementerian
"Bertemu, Prabowo-PM Jepang Bahas Makan Bergizi hingga Pertahanan","Sabtu, 11 Jan 2025 16:30 WIB",https://www.detik.com/sumut/berita/d-7727871/bertemu-prabowo-pm-jepang-bahas-makan-bergizi-hingga-pertahanan
"Prabowo Unggah Foto Bareng Jokowi dan Iriana: Silaturahmi, Lalu Diajak Makan","Senin, 04 Nov 2024 00:35 WIB",https://news.detik.com/berita/d-7620697/prabowo-unggah-foto-bareng-jokowi-dan-iriana-silaturahmi-lalu-diajak-makan
"Pakar UIII Bicara Soal Trump, Prabowo dan Kelestarian Lingkungan Global","Senin, 25 Nov 2024 19:30 WIB",https://www.detik.com/edu/edutainment/d-7656390/pakar-uiii-bicara-soal-trump-prabowo-dan-kelestarian-lingkungan-global
Ada Ahmad Luthfi-Taj Yasin di Tempat Prabowo dan Jokowi Makan Malam di Solo,"Minggu, 03 Nov 2024 23:30 WIB",https://news.detik.com/berita/d-7620676/ada-ahmad-luthfi-taj-yasin-di-tempat-prabowo-dan-jokowi-makan-malam-di-solo
PDIP Minta Kaji Ulang PPN 12%: Bukan Bermaksud Menyalahkan Pak Prabowo,"Senin, 23 Des 2024 10:36 WIB",https://news.detik.com/berita/d-7699443/pdip-minta-kaji-ulang-ppn-12-bukan-bermaksud-menyalahkan-pak-prabowo
Video Senyum Kabinet Merah Putih Prabowo di Retret Akmil Magelang,"Jumat, 25 Okt 2024 15:37 WIB",https://20.detik.com/detikupdate/20241025-241025093/video-senyum-kabinet-merah-putih-prabowo-di-retret-akmil-magelang
Prabowo Mau Percepat Penyampaian Pelajaran di Sekolah Pakai Teknologi,"Kamis, 23 Jan 2025 09:00 WIB",https://www.detik.com/edu/sekolah/d-7745341/prabowo-mau-percepat-penyampaian-pelajaran-di-sekolah-pakai-teknologi
Rencana Agenda Prabowo di Kairo: Hadiri KTT D8-Bertemu Presiden Mesir,"Selasa, 17 Des 2024 13:05 WIB",https://news.detik.com/berita/d-7690468/rencana-agenda-prabowo-di-kairo-hadiri-ktt-d8-bertemu-presiden-mesir
"RK Makan Bareng Prabowo, Dharma Pongrekun Ngaku Tak Ahli Lobi-lobi","Jumat, 01 Nov 2024 17:08 WIB",https://news.detik.com/pilkada/d-7617716/rk-makan-bareng-prabowo-dharma-pongrekun-ngaku-tak-ahli-lobi-lobi
"Soal Concern Prabowo ke STEM, Mendikdasmen: Ilmu Sosial Termasuk Science","Kamis, 21 Nov 2024 15:27 WIB",https://www.detik.com/edu/sekolah/d-7649908/soal-concern-prabowo-ke-stem-mendikdasmen-ilmu-sosial-termasuk-science
Video Demokrat Ungkap Makna Jamuan Nasgor Cikeas di Pertemuan SBY-Prabowo,"Selasa, 05 Nov 2024 19:25 WIB",https://20.detik.com/detikupdate/20241105-241105106/video-demokrat-ungkap-makna-jamuan-nasgor-cikeas-di-pertemuan-sby-prabowo
"Prabowo ke Peru-Brasil Pekan Depan, Gibran Bakal Jalankan Tugas Presiden","Rabu, 30 Okt 2024 19:39 WIB",https://www.detik.com/jateng/berita/d-7614471/prabowo-ke-peru-brasil-pekan-depan-gibran-bakal-jalankan-tugas-presiden
"Dampingi Prabowo ke China, Trenggono Perkuat Kerja Sama di Sektor Perikanan","Minggu, 10 Nov 2024 12:16 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7631185/dampingi-prabowo-ke-china-trenggono-perkuat-kerja-sama-di-sektor-perikanan
Kata Menteri dan Wamen soal Arahan Prabowo Pakai Mobil Maung Pindad,"Rabu, 30 Okt 2024 08:04 WIB",https://news.detik.com/berita/d-7613120/kata-menteri-dan-wamen-soal-arahan-prabowo-pakai-mobil-maung-pindad
Anggota DPR Ungkap Perbedaan Kebijakan Energi Nuklir di Era Prabowo,"Selasa, 10 Des 2024 13:57 WIB",https://finance.detik.com/energi/d-7679667/anggota-dpr-ungkap-perbedaan-kebijakan-energi-nuklir-di-era-prabowo
Prabowo Cerita Ikuti Jejak Bung Karno Bangun Masjid Dirancang Umat Katolik,"Kamis, 12 Des 2024 17:11 WIB",https://news.detik.com/berita/d-7683702/prabowo-cerita-ikuti-jejak-bung-karno-bangun-masjid-dirancang-umat-katolik
"Prabowo ke Kabinet di Akmil: Jangan Setia kepada Saya, Setia ke Negara","Jumat, 25 Okt 2024 16:35 WIB",https://news.detik.com/berita/d-7606358/prabowo-ke-kabinet-di-akmil-jangan-setia-kepada-saya-setia-ke-negara
Prabowo Sebut Kerukunan Beragama Mutlak: Semua Agama Punya Saham di RI,"Kamis, 12 Des 2024 17:40 WIB",https://news.detik.com/berita/d-7683763/prabowo-sebut-kerukunan-beragama-mutlak-semua-agama-punya-saham-di-ri
Prabowo Izinkan Pengusaha AS Kontak Dirinya Jika Investasi Dipersulit,"Selasa, 12 Nov 2024 11:23 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7634312/prabowo-izinkan-pengusaha-as-kontak-dirinya-jika-investasi-dipersulit
Ahok Ungkap Pesan Megawati ke Kader PDIP untuk Pemerintahan Prabowo,"Sabtu, 18 Jan 2025 21:05 WIB",https://www.detik.com/sumut/berita/d-7738889/ahok-ungkap-pesan-megawati-ke-kader-pdip-untuk-pemerintahan-prabowo
Sufmi Dasco Jadi Perantara Rencana Pertemuan Prabowo dengan Megawati,"Sabtu, 18 Jan 2025 20:49 WIB",https://www.detik.com/bali/berita/d-7738878/sufmi-dasco-jadi-perantara-rencana-pertemuan-prabowo-dengan-megawati
Prabowo Minta Kepala Daerah Batasi Jumlah Tim dan Honornya demi Efisiensi,"Kamis, 23 Jan 2025 16:23 WIB",https://news.detik.com/berita/d-7746579/prabowo-minta-kepala-daerah-batasi-jumlah-tim-dan-honornya-demi-efisiensi
Prabowo Serahkan DIPA dan TKD 2025 secara Digital Didampingi Gibran-Luhut,"Selasa, 10 Des 2024 15:40 WIB",https://news.detik.com/berita/d-7679926/prabowo-serahkan-dipa-dan-tkd-2025-secara-digital-didampingi-gibran-luhut
"IMF Ramal Ekonomi RI Era Prabowo Mentok 5,1%, Airlangga: Jurus Belum Keluar!","Rabu, 23 Okt 2024 20:35 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7603392/imf-ramal-ekonomi-ri-era-prabowo-mentok-5-1-airlangga-jurus-belum-keluar
Video Momen Presiden Prabowo Ikut Latihan Baris-berbaris saat Retret di Magelang,"Jumat, 25 Okt 2024 14:14 WIB",https://20.detik.com/detikupdate/20241025-241025084/video-momen-presiden-prabowo-ikut-latihan-baris-berbaris-saat-retreat-di-magelang
Kapolres Gresik Kunjungi PT JIIPE-Freeport Jelang Kedatangan Prabowo,"Sabtu, 18 Jan 2025 23:00 WIB",https://www.detik.com/jatim/berita/d-7738970/kapolres-gresik-kunjungi-pt-jiipe-freeport-jelang-kedatangan-prabowo
Pra Kongres IV Tidar di Bali Bahas Prabowo 2 Periode,"Sabtu, 18 Jan 2025 21:30 WIB",https://www.detik.com/bali/berita/d-7738905/pra-kongres-iv-tidar-di-bali-bahas-prabowo-2-periode
Eddy Soeparno: Kemenangan RI di WTO Bukti Keberhasilan Diplomasi Prabowo,"Sabtu, 18 Jan 2025 21:45 WIB",https://news.detik.com/berita/d-7738907/eddy-soeparno-kemenangan-ri-di-wto-bukti-keberhasilan-diplomasi-prabowo
Pelaku Deepfake Video Presiden Prabowo Juga Catut Gibran hingga Sri Mulyani,"Kamis, 23 Jan 2025 16:18 WIB",https://news.detik.com/berita/d-7746569/pelaku-deepfake-video-presiden-prabowo-juga-catut-gibran-hingga-sri-mulyani
Video: Duet Pengacara Kondang Yusril-Otto di Kabinet Prabowo Kawal Bidang Hukum,"Selasa, 22 Okt 2024 06:05 WIB",https://20.detik.com/detikupdate/20241022-241022050/video-duet-pengacara-kondang-yusril-otto-di-kabinet-prabowo-kawal-bidang-hukum
"Jokowi Memudar, PDI Perjuangan Melunak","Senin, 20 Jan 2025 16:43 WIB",https://news.detik.com/x/detail/spotlight/20250120/Jokowi-Memudar-PDI-Perjuangan-Melunak/
Video Rano soal Prabowo Antar Jokowi ke Bandara: Hubungan Keduanya Dekat,"Senin, 21 Okt 2024 14:10 WIB",https://20.detik.com/detikupdate/20241021-241021088/video-rano-soal-prabowo-antar-jokowi-ke-bandara-hubungan-keduanya-dekat
AHY Belum Pastikan Proyek Tol Gilimanuk-Mengwi Masuk PSN di Era Prabowo,"Kamis, 23 Jan 2025 16:07 WIB",https://www.detik.com/bali/berita/d-7746539/ahy-belum-pastikan-proyek-tol-gilimanuk-mengwi-masuk-psn-di-era-prabowo
MKGR Siap Dukung Program Pemerintahan Prabowo-Gibran Sampai Akhir,"Sabtu, 18 Jan 2025 21:49 WIB",https://news.detik.com/berita/d-7738922/mkgr-siap-dukung-program-pemerintahan-prabowo-gibran-sampai-akhir
Video: Presiden Prabowo Terima 9 Pimpinan Negara di Istana Seusai Dilantik,"Minggu, 20 Okt 2024 22:26 WIB",https://20.detik.com/detikupdate/20241020-241020132/video-presiden-prabowo-terima-9-pimpinan-negara-di-istana-seusai-dilantik
5 Fakta Prabowo dan Jokowi Makan Malam Berdua di Solo,"Senin, 04 Nov 2024 06:45 WIB",https://www.detik.com/jateng/berita/d-7620658/5-fakta-prabowo-dan-jokowi-makan-malam-berdua-di-solo
Video BGN: Prabowo Gelisah Banyak Anak Belum Dapat Makan Gratis,"Sabtu, 18 Jan 2025 18:45 WIB",https://20.detik.com/detikupdate/20250118-250118083/video-bgn-prabowo-gelisah-banyak-anak-belum-dapat-makan-gratis
"IDI Dukung Makan Gratis Prabowo-Gibran, Titip Pesan soal Keamanan Makanan","Jumat, 25 Okt 2024 10:07 WIB",https://health.detik.com/berita-detikhealth/d-7605578/idi-dukung-makan-gratis-prabowo-gibran-titip-pesan-soal-keamanan-makanan
Menerka Peluang Megawati Bertemu Prabowo di Hari Ultah Ke-78,"Kamis, 23 Jan 2025 08:36 WIB",https://news.detik.com/berita/d-7745608/menerka-peluang-megawati-bertemu-prabowo-di-hari-ultah-ke-78
"Rieke Minta 'Kado Tahun Baru' Prabowo Batalkan PPN 12%, Dijawab Dasco","Kamis, 05 Des 2024 14:59 WIB",https://news.detik.com/berita/d-7672313/rieke-minta-kado-tahun-baru-prabowo-batalkan-ppn-12-dijawab-dasco
Video: Desakan Pecat Miftah di IG Prabowo dan Presiden Republik Indonesia,"Rabu, 04 Des 2024 22:53 WIB",https://20.detik.com/detikupdate/20241204-241204150/video-desakan-pecat-miftah-di-ig-prabowo-dan-presiden-republik-indonesia-
"Prabowo Guyur Swasta Proyek Infrastruktur, Bos Kadin Sebut Kabar Gembira","Sabtu, 18 Jan 2025 16:57 WIB",https://finance.detik.com/infrastruktur/d-7738609/prabowo-guyur-swasta-proyek-infrastruktur-bos-kadin-sebut-kabar-gembira
"Prabowo Anggarkan Rp 17,5 Triliun buat Renovasi Sekolah, Plus Kasih TV","Jumat, 29 Nov 2024 10:56 WIB",https://www.detik.com/edu/sekolah/d-7662527/prabowo-anggarkan-rp-17-5-triliun-buat-renovasi-sekolah-plus-kasih-tv
Inpres 1/2025: Prabowo Minta Kepala Daerah Batasi Seremoni-Studi Banding,"Kamis, 23 Jan 2025 15:40 WIB",https://news.detik.com/berita/d-7746486/inpres-1-2025-prabowo-minta-kepala-daerah-batasi-seremoni-studi-banding
"Diskusi dengan Prabowo, Dasco Usul PPN 12% Hanya Dikenakan ke Barang Mewah","Kamis, 05 Des 2024 15:38 WIB",https://news.detik.com/berita/d-7672405/diskusi-dengan-prabowo-dasco-usul-ppn-12-hanya-dikenakan-ke-barang-mewah
"Inpex Garap Blok Masela 2025, Prabowo Minta 2 Menteri Kawal Ketat","Kamis, 05 Des 2024 21:01 WIB",https://finance.detik.com/energi/d-7672998/inpex-garap-blok-masela-2025-prabowo-minta-2-menteri-kawal-ketat
"Selain Naikkan Pendapatan, Ini Strategi Prabowo untuk Kesejahteraan Guru di 2025","Kamis, 28 Nov 2024 19:40 WIB",https://www.detik.com/edu/sekolah/d-7661948/selain-naikkan-pendapatan-ini-strategi-prabowo-untuk-kesejahteraan-guru-di-2025
"Umumkan Gaji Guru Naik, Prabowo Ajak Tepuk Tangan Paling Keras buat Sri Mulyani","Kamis, 28 Nov 2024 17:24 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7661641/umumkan-gaji-guru-naik-prabowo-ajak-tepuk-tangan-paling-keras-buat-sri-mulyani
Airlangga soal Sri Mulyani Langsung Tektokan ke Prabowo: Nggak Apa-apa,"Rabu, 23 Okt 2024 12:42 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7602330/airlangga-soal-sri-mulyani-langsung-tektokan-ke-prabowo-nggak-apa-apa
"Dosen Se-Bali Nusra Surati Prabowo, Tolak Penghapusan Tukin","Sabtu, 18 Jan 2025 22:23 WIB",https://www.detik.com/bali/berita/d-7738947/dosen-se-bali-nusra-surati-prabowo-tolak-penghapusan-tukin
"Prabowo Tiba di Akmil Magelang, Sapa Warga dari Mobil","Kamis, 24 Okt 2024 19:07 WIB",https://www.detik.com/jateng/berita/d-7604976/prabowo-tiba-di-akmil-magelang-sapa-warga-dari-mobil
"Beri Hormat dari Mobil, Prabowo Bertolak ke Akmil Magelang","Kamis, 24 Okt 2024 17:21 WIB",https://www.detik.com/jogja/berita/d-7604820/beri-hormat-dari-mobil-prabowo-bertolak-ke-akmil-magelang
"Luhut Sentil yang Suka Kritik Pemerintah, Ungkap Isi Pesan Prabowo","Sabtu, 18 Jan 2025 15:13 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7738477/luhut-sentil-yang-suka-kritik-pemerintah-ungkap-isi-pesan-prabowo
Pramono-Rano Komitmen Dukung Program Makan Bergizi Gratis Prabowo,"Minggu, 27 Okt 2024 22:30 WIB",https://www.detik.com/sumut/berita/d-7609257/pramono-rano-komitmen-dukung-program-makan-bergizi-gratis-prabowo
Prabowo Kasih Deadline 2 Minggu buat Pembahasan Subsidi BBM cs,"Minggu, 03 Nov 2024 19:30 WIB",https://finance.detik.com/energi/d-7620090/prabowo-kasih-deadline-2-minggu-buat-pembahasan-subsidi-bbm-cs
Ancang-ancang 'Efek Kejut' Kebijakan Trump Bagi Indonesia,"Selasa, 21 Jan 2025 14:57 WIB",https://news.detik.com/internasional-utama/d-7742715/ancang-ancang-efek-kejut-kebijakan-trump-bagi-indonesia
"Kecuali Gaji PNS-Bansos, Ini 6 Pos Belanja yang Mau Dipangkas Prabowo","Kamis, 23 Jan 2025 15:49 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7746509/kecuali-gaji-pns-bansos-ini-6-pos-belanja-yang-mau-dipangkas-prabowo
"5 Tempat Makan Sate Langganan Presiden RI, Prabowo hingga Jokowi","Sabtu, 26 Okt 2024 13:00 WIB",https://food.detik.com/info-kuliner/d-7606829/5-tempat-makan-sate-langganan-presiden-ri-prabowo-hingga-jokowi
Daftar Anggota DPR yang Jadi Menteri dan Wamen Kabinet Prabowo,"Rabu, 23 Okt 2024 10:52 WIB",https://news.detik.com/berita/d-7602138/daftar-anggota-dpr-yang-jadi-menteri-dan-wamen-kabinet-prabowo
"Bertemu Prabowo, Sekjen PBB Bicara Peran Penting RI Jadi Mitra Internasional","Senin, 18 Nov 2024 08:13 WIB",https://news.detik.com/berita/d-7643615/bertemu-prabowo-sekjen-pbb-bicara-peran-penting-ri-jadi-mitra-internasional
"Andalkan Teknologi Digital, Presiden Prabowo Yakin Subsidi Merata","Minggu, 20 Okt 2024 14:04 WIB",https://inet.detik.com/cyberlife/d-7597259/andalkan-teknologi-digital-presiden-prabowo-yakin-subsidi-merata
Pj Gubernur Sulsel Harap Prabowo-Gibran Dorong Inklusivitas-Atasi Kemiskinan,"Minggu, 20 Okt 2024 15:30 WIB",https://www.detik.com/sulsel/berita/d-7597370/pj-gubernur-sulsel-harap-prabowo-gibran-dorong-inklusivitas-atasi-kemiskinan
"Pelaku Deepfake Catut Prabowo Minta Korban Transfer, Iming-iming Bansos Cair","Kamis, 23 Jan 2025 15:16 WIB",https://news.detik.com/berita/d-7746406/pelaku-deepfake-catut-prabowo-minta-korban-transfer-iming-iming-bansos-cair
Presiden Prabowo Subianto Sebut Digitalisasi Bisa Berantas Korupsi,"Minggu, 20 Okt 2024 12:31 WIB",https://inet.detik.com/cyberlife/d-7597110/presiden-prabowo-subianto-sebut-digitalisasi-bisa-berantas-korupsi
"Prabowo Bakal Pangkas Anggaran K/L-Pemda, demi Hemat APBN Rp 306 T","Kamis, 23 Jan 2025 15:10 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7746376/prabowo-bakal-pangkas-anggaran-k-l-pemda-demi-hemat-apbn-rp-306-t
Momen Prabowo Ngobrol Panjang dengan Trump Via Telepon Ucapkan Menang Pilpres,"Senin, 11 Nov 2024 20:38 WIB",https://news.detik.com/berita/d-7633712/momen-prabowo-ngobrol-panjang-dengan-trump-via-telepon-ucapkan-menang-pilpres
Makan Bergizi Gratis Prabowo Butuh Tambahan Rp 100 Triliun,"Sabtu, 18 Jan 2025 07:58 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7737946/makan-bergizi-gratis-prabowo-butuh-tambahan-rp-100-triliun
"Video Budi Gunawan Dilantik Jadi Menteri Prabowo, Puan Beri Selamat","Senin, 21 Okt 2024 13:46 WIB",https://20.detik.com/detikupdate/20241021-241021085/budi-gunawan-dilantik-jadi-menteri-prabowo-puan-beri-ucapan-selamat
Celetukan Kocak Netizen Soal Bobby Si Kucing Kesayangan Presiden Prabowo,"Minggu, 20 Okt 2024 21:21 WIB",https://inet.detik.com/cyberlife/d-7597940/celetukan-kocak-netizen-soal-bobby-si-kucing-kesayangan-presiden-prabowo
Momen SBY Payungi Prabowo hingga ke Mobil di Tengah Hujan Cikeas,"Rabu, 06 Nov 2024 12:05 WIB",https://news.detik.com/berita/d-7624848/momen-sby-payungi-prabowo-hingga-ke-mobil-di-tengah-hujan-cikeas
RK Ngaku Diminta Prabowo Pimpin Proyek Giant Sea Wall Jika Terpilih di Jakarta,"Kamis, 07 Nov 2024 15:29 WIB",https://news.detik.com/pilkada/d-7627137/rk-ngaku-diminta-prabowo-pimpin-proyek-giant-sea-wall-jika-terpilih-di-jakarta
Video: Mensos Ungkap Ada 6 Nama Akan Diberi Gelar Pahlawan oleh Prabowo,"Minggu, 10 Nov 2024 12:58 WIB",https://20.detik.com/detikupdate/20241110-241110058/video-mensos-ungkap-ada-6-nama-akan-diberi-gelar-pahlawan-oleh-prabowo
Mensesneg Sebut Prabowo Tak Kaji Ulang Nama Capim KPK yang Dikirim Jokowi,"Rabu, 06 Nov 2024 17:57 WIB",https://news.detik.com/berita/d-7625716/mensesneg-sebut-prabowo-tak-kaji-ulang-nama-capim-kpk-yang-dikirim-jokowi
Luthfi-Yasin dan Respati-Astrid Tampak di Lokasi Prabowo-Jokowi Makan Malam,"Minggu, 03 Nov 2024 21:57 WIB",https://www.detik.com/jateng/berita/d-7620599/luthfi-yasin-dan-respati-astrid-tampak-di-lokasi-prabowo-jokowi-makan-malam
"Prabowo Tak Seleksi Ulang Capim, KPK: Mereka Saat ini yang Terbaik","Minggu, 10 Nov 2024 07:41 WIB",https://news.detik.com/berita/d-7630908/prabowo-tak-seleksi-ulang-capim-kpk-mereka-saat-ini-yang-terbaik
"Pagar Laut Tangerang Dibongkar atas Perintah Prabowo, Untuk Akses Nelayan","Sabtu, 18 Jan 2025 12:42 WIB",https://news.detik.com/berita/d-7738311/pagar-laut-tangerang-dibongkar-atas-perintah-prabowo-untuk-akses-nelayan
Kata Bobby Nasution soal Prabowo Bakal Bawa Kepala Daerah Terpilih ke Magelang,"Kamis, 23 Jan 2025 14:30 WIB",https://www.detik.com/sumut/berita/d-7746155/kata-bobby-nasution-soal-prabowo-bakal-bawa-kepala-daerah-terpilih-ke-magelang
Video: Curhat Anies Sekamar Bareng Prabowo-Gagal Ketemu Tom Lembong di Jogja,"Minggu, 03 Nov 2024 11:54 WIB",https://20.detik.com/detikupdate/20241103-241103062/video-curhat-anies-sekamar-bareng-prabowo-gagal-ketemu-tom-lembong-di-jogja
